,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,name,team,element_type,position
12,327,141,2,1,False,2022-11-06T14:00:00Z,3.0,1.0,15,90,0,0,0,3,0,0,0,0,0,1,0,9,7.8,0.0,0.0,0.8,1,0.00000,0.00009,0.00009,0.66110,49,80238,767285,91899,11661,De Gea,,1,Goalkeeper
13,327,153,9,4,False,2022-11-13T16:30:00Z,1.0,2.0,16,90,0,0,0,1,0,0,0,0,0,6,0,20,48.8,0.0,0.0,4.9,1,0.00000,0.00019,0.00019,1.37000,49,-3089,764450,27989,31078,De Gea,,1,Goalkeeper
14,327,169,16,7,True,2022-12-27T20:00:00Z,3.0,0.0,17,90,0,0,1,0,0,0,0,0,0,3,0,26,22.6,0.0,0.0,2.3,1,0.00000,0.00025,0.00025,0.71730,49,142624,918250,299298,156674,De Gea,,1,Goalkeeper
15,327,180,20,7,False,2022-12-31T12:30:00Z,0.0,1.0,18,90,0,0,1,0,0,0,0,0,0,3,0,26,21.8,0.0,0.0,2.2,1,0.00000,0.00042,0.00042,0.67360,49,22574,945374,38254,15680,De Gea,,1,Goalkeeper
16,327,189,3,7,True,2023-01-03T20:00:00Z,3.0,0.0,19,90,0,0,1,0,0,0,0,0,0,4,0,27,35.8,0.0,0.0,3.6,1,0.00000,0.00480,0.00480,0.49370,49,66116,1021733,79638,13522,De Gea,,1,Goalkeeper
0,329,9,5,0,True,2022-08-07T13:00:00Z,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,50,0,160718,0,0,Varane,,2,Defender
1,329,13,4,1,False,2022-08-13T16:30:00Z,4.0,0.0,2,45,0,0,0,0,0,0,0,0,0,0,0,6,7.2,1.2,0.0,0.8,0,0.00000,0.00745,0.00745,0.29230,49,-33015,155405,5464,38479,Varane,,2,Defender
2,329,27,12,1,True,2022-08-22T19:00:00Z,2.0,1.0,3,90,0,0,0,1,0,0,0,1,0,0,0,8,25.6,10.3,2.0,3.8,1,0.00000,0.05296,0.05296,1.34980,49,-27732,138217,5761,33493,Varane,,2,Defender
3,329,39,17,6,False,2022-08-27T11:30:00Z,0.0,1.0,4,90,0,0,1,0,0,0,0,0,0,0,0,25,11.0,0.8,4.0,1.6,1,0.02690,0.00621,0.03311,1.45220,48,24887,190503,39970,15083,Varane,,2,Defender
4,329,46,10,7,False,2022-09-01T19:00:00Z,0.0,1.0,5,90,0,0,1,0,0,0,0,0,0,0,1,26,13.8,0.7,0.0,1.5,1,0.00000,0.00236,0.00236,0.73200,48,33243,248158,48075,14832,Varane,,2,Defender
5,329,56,1,2,True,2022-09-04T15:30:00Z,3.0,1.0,6,90,0,0,0,1,0,0,0,0,0,0,0,6,19.8,0.3,0.0,2.0,1,0.00000,0.00168,0.00168,1.31620,48,32740,305521,54918,22178,Varane,,2,Defender
6,329,88,13,0,False,2022-10-02T13:00:00Z,6.0,3.0,9,39,0,0,0,3,0,0,0,0,0,0,0,3,6.2,0.3,0.0,0.7,1,0.00000,0.00090,0.00090,2.05540,48,1982,360093,19840,17858,Varane,,2,Defender
7,329,96,8,1,False,2022-10-09T18:00:00Z,1.0,2.0,10,1,0,0,0,0,0,0,0,0,0,0,0,4,8.0,0.0,0.0,0.8,0,0.00000,0.00000,0.00000,0.10610,48,-55921,304647,7190,63111,Varane,,2,Defender
8,329,107,15,6,True,2022-10-16T13:00:00Z,0.0,0.0,11,90,0,0,1,0,0,0,0,0,0,0,0,25,16.0,1.0,2.0,1.9,1,0.00000,0.00593,0.00593,0.90790,48,-9327,299918,9014,18341,Varane,,2,Defender
9,329,119,18,6,True,2022-10-19T19:15:00Z,2.0,0.0,12,90,0,0,1,0,0,0,0,0,0,0,0,30,22.2,21.3,0.0,4.4,1,0.00000,0.01058,0.01058,0.61440,48,7931,313939,13082,5151,Varane,,2,Defender
10,329,122,6,1,False,2022-10-22T16:30:00Z,1.0,1.0,13,59,0,0,0,0,0,0,0,0,0,0,0,5,4.8,0.4,0.0,0.5,1,0.00000,0.00484,0.00484,0.14870,48,10286,324417,16301,6015,Varane,,2,Defender
11,329,139,19,0,True,2022-10-30T16:15:00Z,1.0,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,48,-52194,271888,3028,55222,Varane,,2,Defender
12,329,141,2,0,False,2022-11-06T14:00:00Z,3.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,48,-30171,242386,184,30355,Varane,,2,Defender
13,329,153,9,0,False,2022-11-13T16:30:00Z,1.0,2.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,48,-12708,230514,169,12877,Varane,,2,Defender
14,329,169,16,6,True,2022-12-27T20:00:00Z,3.0,0.0,17,76,0,0,1,0,0,0,0,0,0,0,0,28,17.6,1.6,0.0,1.9,1,0.00000,0.01141,0.01141,0.58810,48,-3786,229313,14959,18745,Varane,,2,Defender
15,329,180,20,6,False,2022-12-31T12:30:00Z,0.0,1.0,18,90,0,0,1,0,0,0,0,0,0,0,0,28,33.4,1.4,2.0,3.7,1,0.00000,0.10105,0.10105,0.67490,48,22981,254974,26311,3330,Varane,,2,Defender
16,329,189,3,0,True,2023-01-03T20:00:00Z,3.0,0.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,48,48329,307901,53487,5158,Varane,,2,Defender
0,330,9,5,0,True,2022-08-07T13:00:00Z,1.0,2.0,1,90,0,0,0,2,0,0,0,1,0,0,0,14,18.0,2.3,34.0,5.4,1,0.22160,0.01323,0.23483,1.49630,50,0,78464,0,0,Maguire,,2,Defender
1,330,13,4,-1,False,2022-08-13T16:30:00Z,4.0,0.0,2,90,0,0,0,4,0,0,0,1,0,0,0,13,24.2,13.2,0.0,3.7,1,0.00000,0.01692,0.01692,1.61100,50,-12165,82099,5120,17285,Maguire,,2,Defender
2,330,27,12,0,True,2022-08-22T19:00:00Z,2.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,49,-23056,61844,2107,25163,Maguire,,2,Defender
3,330,39,17,0,False,2022-08-27T11:30:00Z,0.0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,48,-10759,54300,1867,12626,Maguire,,2,Defender
4,330,46,10,0,False,2022-09-01T19:00:00Z,0.0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,48,-7673,48016,600,8273,Maguire,,2,Defender
5,330,56,1,0,True,2022-09-04T15:30:00Z,3.0,1.0,6,10,0,0,0,0,0,0,0,1,0,0,0,0,2.2,0.0,0.0,0.2,0,0.00000,0.00000,0.00000,0.18960,47,-4627,44719,934,5561,Maguire,,2,Defender
6,330,88,13,0,False,2022-10-02T13:00:00Z,6.0,3.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,47,-2173,40750,524,2697,Maguire,,2,Defender
7,330,96,8,0,False,2022-10-09T18:00:00Z,1.0,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,47,-3008,37843,140,3148,Maguire,,2,Defender
8,330,107,15,0,True,2022-10-16T13:00:00Z,0.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,47,-1535,36479,116,1651,Maguire,,2,Defender
9,330,119,18,0,True,2022-10-19T19:15:00Z,2.0,0.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,47,-778,35766,83,861,Maguire,,2,Defender
10,330,122,6,0,False,2022-10-22T16:30:00Z,1.0,1.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,47,-592,35280,64,656,Maguire,,2,Defender
11,330,139,19,6,True,2022-10-30T16:15:00Z,1.0,0.0,14,90,0,0,1,0,0,0,0,0,0,0,0,26,34.0,0.8,4.0,3.9,1,0.00000,0.00339,0.00339,1.08010,47,-458,34971,310,768,Maguire,,2,Defender
12,330,141,2,0,False,2022-11-06T14:00:00Z,3.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,47,1304,36931,1854,550,Maguire,,2,Defender
13,330,153,9,0,False,2022-11-13T16:30:00Z,1.0,2.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,47,-45,37256,926,971,Maguire,,2,Defender
14,330,169,16,1,True,2022-12-27T20:00:00Z,3.0,0.0,17,13,0,0,0,0,0,0,0,0,0,0,0,4,7.6,0.0,0.0,0.8,0,0.00000,0.00020,0.00020,0.12930,47,1542,39998,6866,5324,Maguire,,2,Defender
15,330,180,20,1,False,2022-12-31T12:30:00Z,0.0,1.0,18,1,0,0,0,0,0,0,0,0,0,0,0,4,3.0,0.0,0.0,0.3,0,0.00000,0.00000,0.00000,0.13700,47,94,40502,1136,1042,Maguire,,2,Defender
16,330,189,3,7,True,2023-01-03T20:00:00Z,3.0,0.0,19,90,0,0,1,0,0,0,0,0,0,0,1,31,16.6,0.7,2.0,1.9,1,0.00000,0.00405,0.00405,0.49370,47,-331,40535,761,1092,Maguire,,2,Defender
0,331,9,5,1,True,2022-08-07T13:00:00Z,1.0,2.0,1,52,0,0,0,2,0,0,0,0,0,0,0,6,1.0,3.1,1.0,0.5,1,0.03140,0.01488,0.04628,1.45360,55,0,83919,0,0,Fred,,3,Midfielder
1,331,13,4,1,False,2022-08-13T16:30:00Z,4.0,0.0,2,45,0,0,0,4,0,0,0,0,0,0,0,10,3.8,4.2,4.0,1.2,1,0.00000,0.03224,0.03224,1.31870,55,-15682,82724,5771,21453,Fred,,3,Midfielder
2,331,27,12,1,True,2022-08-22T19:00:00Z,2.0,1.0,3,19,0,0,0,1,0,0,0,0,0,0,0,7,6.8,0.1,0.0,0.7,0,0.00000,0.00050,0.00050,0.32290,54,-20961,65145,2951,23912,Fred,,3,Midfielder
3,331,39,17,0,False,2022-08-27T11:30:00Z,0.0,1.0,4,1,0,0,0,0,0,0,0,1,0,0,0,-2,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.25160,53,-10603,57783,2659,13262,Fred,,3,Midfielder
4,331,46,10,1,False,2022-09-01T19:00:00Z,0.0,1.0,5,3,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.0,0.0,0.1,0,0.00000,0.00001,0.00001,0.23540,53,-7632,51985,1831,9463,Fred,,3,Midfielder
5,331,56,1,1,True,2022-09-04T15:30:00Z,3.0,1.0,6,23,0,0,0,0,0,0,0,0,0,0,0,7,4.6,14.9,2.0,2.2,0,0.00000,0.02600,0.02600,0.22690,52,-4234,49461,2504,6738,Fred,,3,Midfielder
6,331,88,13,4,False,2022-10-02T13:00:00Z,6.0,3.0,9,20,0,1,0,1,0,0,0,0,0,0,0,14,9.6,20.8,17.0,4.7,0,0.10200,0.00677,0.10877,0.35100,52,-1365,46149,889,2254,Fred,,3,Midfielder
7,331,96,8,0,False,2022-10-09T18:00:00Z,1.0,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,52,-723,46110,1424,2147,Fred,,3,Midfielder
8,331,107,15,3,True,2022-10-16T13:00:00Z,0.0,0.0,11,90,0,0,1,0,0,0,0,0,0,0,0,5,5.6,29.1,35.0,7.0,1,0.16810,0.06948,0.23758,0.90790,51,-1328,45199,770,2098,Fred,,3,Midfielder
9,331,119,18,10,True,2022-10-19T19:15:00Z,2.0,0.0,12,90,1,0,1,0,0,0,0,0,0,0,2,38,51.8,44.2,63.0,15.9,1,0.34660,0.34156,0.68816,0.61440,51,-144,45520,793,937,Fred,,3,Midfielder
10,331,122,6,0,False,2022-10-22T16:30:00Z,1.0,1.0,13,38,0,0,0,1,0,0,0,1,0,0,0,-1,0.2,11.4,4.0,1.6,0,0.03740,0.00739,0.04479,0.91530,51,6223,52573,7441,1218,Fred,,3,Midfielder
11,331,139,19,1,True,2022-10-30T16:15:00Z,1.0,0.0,14,11,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.1,4.0,0.2,0,0.13080,0.00022,0.13102,0.67330,51,-1486,51481,2743,4229,Fred,,3,Midfielder
12,331,141,2,0,False,2022-11-06T14:00:00Z,3.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,51,-1811,50066,1480,3291,Fred,,3,Midfielder
13,331,153,9,0,False,2022-11-13T16:30:00Z,1.0,2.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,51,-1642,48769,834,2476,Fred,,3,Midfielder
14,331,169,16,6,True,2022-12-27T20:00:00Z,3.0,0.0,17,13,1,0,0,0,0,0,0,0,0,0,0,23,39.0,21.3,19.0,7.9,0,0.45500,0.05544,0.51044,0.12930,51,-1387,48078,2217,3604,Fred,,3,Midfielder
15,331,180,20,0,False,2022-12-31T12:30:00Z,0.0,1.0,18,29,0,0,0,0,0,0,0,1,0,0,0,0,4.0,5.1,0.0,0.9,0,0.00000,0.00822,0.00822,0.28440,51,779,49252,1675,896,Fred,,3,Midfielder
16,331,189,3,1,True,2023-01-03T20:00:00Z,3.0,0.0,19,22,0,0,0,0,0,0,0,0,0,0,0,6,6.8,22.2,0.0,2.9,0,0.00000,0.03113,0.03113,0.12650,51,-601,48807,691,1292,Fred,,3,Midfielder
0,332,9,5,0,True,2022-08-07T13:00:00Z,1.0,2.0,1,89,0,0,0,2,0,0,0,1,0,0,0,13,17.4,32.3,19.0,6.9,1,0.08360,0.23876,0.32236,1.49630,50,0,84371,0,0,Shaw,,2,Defender
1,332,13,4,-1,False,2022-08-13T16:30:00Z,4.0,0.0,2,45,0,0,0,4,0,0,0,0,0,0,0,7,6.6,14.2,0.0,2.1,1,0.00000,0.04779,0.04779,1.31870,50,-10978,90091,5529,16507,Shaw,,2,Defender
2,332,27,12,0,True,2022-08-22T19:00:00Z,2.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,49,-24730,68446,2162,26892,Shaw,,2,Defender
3,332,39,17,0,False,2022-08-27T11:30:00Z,0.0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,48,-11746,60003,1558,13304,Shaw,,2,Defender
4,332,46,10,0,False,2022-09-01T19:00:00Z,0.0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,48,-9027,52562,699,9726,Shaw,,2,Defender
5,332,56,1,0,True,2022-09-04T15:30:00Z,3.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,47,-7517,46121,1009,8526,Shaw,,2,Defender
6,332,88,13,0,False,2022-10-02T13:00:00Z,6.0,3.0,9,45,0,0,0,2,0,0,0,0,0,0,0,2,6.8,12.3,0.0,1.9,0,0.00000,0.01623,0.01623,0.84030,47,-559,42542,1131,1690,Shaw,,2,Defender
7,332,96,8,2,False,2022-10-09T18:00:00Z,1.0,2.0,10,90,0,0,0,1,0,0,0,0,0,0,0,13,19.4,3.2,0.0,2.3,1,0.00000,0.01873,0.01873,0.64720,47,2474,46438,4418,1944,Shaw,,2,Defender
8,332,107,15,6,True,2022-10-16T13:00:00Z,0.0,0.0,11,90,0,0,1,0,0,0,0,0,0,0,0,23,10.8,18.7,4.0,3.4,1,0.00000,0.05716,0.05716,0.90790,47,6614,54498,8482,1868,Shaw,,2,Defender
9,332,119,18,7,True,2022-10-19T19:15:00Z,2.0,0.0,12,90,0,0,1,0,0,0,0,0,0,0,1,32,22.8,27.3,17.0,6.7,1,0.03490,0.03868,0.07358,0.61440,47,4488,62738,6201,1713,Shaw,,2,Defender
10,332,122,6,5,False,2022-10-22T16:30:00Z,1.0,1.0,13,90,0,1,0,1,0,0,0,1,0,0,1,22,29.6,27.5,3.0,6.0,1,0.04050,0.11674,0.15724,1.06400,47,9688,70260,11680,1992,Shaw,,2,Defender
11,332,139,19,6,True,2022-10-30T16:15:00Z,1.0,0.0,14,90,0,0,1,0,0,0,0,0,0,0,0,26,13.2,28.0,4.0,4.5,1,0.00000,0.13357,0.13357,1.08010,47,49439,122891,53048,3609,Shaw,,2,Defender
12,332,141,2,3,False,2022-11-06T14:00:00Z,3.0,1.0,15,64,0,1,0,3,0,0,0,1,0,0,0,16,1.6,4.9,1.0,0.8,1,0.02120,0.03889,0.06009,0.66110,47,41895,168784,47438,5543,Shaw,,2,Defender
13,332,153,9,2,False,2022-11-13T16:30:00Z,1.0,2.0,16,90,0,0,0,1,0,0,0,0,0,0,0,23,19.4,34.6,0.0,5.4,1,0.00000,0.43214,0.43214,1.37000,48,53955,225114,63626,9671,Shaw,,2,Defender
14,332,169,16,8,True,2022-12-27T20:00:00Z,3.0,0.0,17,90,0,0,1,0,0,0,0,0,0,0,2,30,19.6,5.8,0.0,2.5,1,0.00000,0.02253,0.02253,0.71730,48,416216,649243,552960,136744,Shaw,,2,Defender
15,332,180,20,9,False,2022-12-31T12:30:00Z,0.0,1.0,18,90,0,0,1,0,0,0,0,0,0,0,3,29,20.0,5.3,2.0,2.7,1,0.00000,0.06426,0.06426,0.67490,49,183814,836974,197013,13199,Shaw,,2,Defender
16,332,189,3,15,True,2023-01-03T20:00:00Z,3.0,0.0,19,90,1,0,1,0,0,0,0,0,0,0,3,40,47.4,29.6,17.0,9.4,1,0.34220,0.10317,0.44537,0.49370,50,357707,1211079,370143,12436,Shaw,,2,Defender
0,333,9,5,2,True,2022-08-07T13:00:00Z,1.0,2.0,1,89,0,0,0,2,0,0,0,0,0,0,0,14,10.8,35.0,8.0,5.4,1,0.18690,0.27814,0.46504,1.49630,100,0,266667,0,0,Fernandes,,3,Midfielder
1,333,13,4,1,False,2022-08-13T16:30:00Z,4.0,0.0,2,90,0,0,0,4,0,0,0,1,0,0,0,8,9.0,24.7,22.0,5.6,1,0.14150,0.03968,0.18118,1.61100,100,-41706,255540,7150,48856,Fernandes,,3,Midfielder
2,333,27,12,1,True,2022-08-22T19:00:00Z,2.0,1.0,3,90,0,0,0,1,0,0,0,1,0,0,0,6,21.6,29.3,21.0,7.2,1,0.35050,0.44253,0.79303,1.34980,98,-84609,178059,2432,87041,Fernandes,,3,Midfielder
3,333,39,17,8,False,2022-08-27T11:30:00Z,0.0,1.0,4,90,1,0,1,0,0,0,0,0,0,0,0,24,43.2,3.9,92.0,13.9,1,0.65680,0.05743,0.71423,1.45220,98,-8269,184715,14981,23250,Fernandes,,3,Midfielder
4,333,46,10,3,False,2022-09-01T19:00:00Z,0.0,1.0,5,90,0,0,1,0,0,0,0,0,0,0,0,12,21.4,38.4,4.0,6.4,1,0.00000,0.09287,0.09287,0.73200,98,15409,214189,29236,13827,Fernandes,,3,Midfielder
5,333,56,1,7,True,2022-09-04T15:30:00Z,3.0,1.0,6,90,0,1,0,1,0,0,0,0,0,0,2,21,32.6,31.3,21.0,8.5,1,0.25220,0.33191,0.58411,1.31620,98,-3279,220295,19266,22545,Fernandes,,3,Midfielder
6,333,88,13,1,False,2022-10-02T13:00:00Z,6.0,3.0,9,90,0,0,0,6,0,0,0,1,0,0,0,3,4.2,2.9,19.0,2.6,1,0.04190,0.04495,0.08685,3.30140,98,-4740,243991,10452,15192,Fernandes,,3,Midfielder
7,333,96,8,2,False,2022-10-09T18:00:00Z,1.0,2.0,10,90,0,0,0,1,0,0,0,0,0,0,0,10,8.2,36.6,6.0,5.1,1,0.00000,0.15425,0.15425,0.64720,98,-18750,227988,6742,25492,Fernandes,,3,Midfielder
8,333,107,15,2,True,2022-10-16T13:00:00Z,0.0,0.0,11,90,0,0,1,0,0,0,0,1,0,0,0,10,16.6,42.2,14.0,7.3,1,0.06100,0.24657,0.30757,0.90790,98,-9630,221219,5900,15530,Fernandes,,3,Midfielder
9,333,119,18,11,True,2022-10-19T19:15:00Z,2.0,0.0,12,90,1,0,1,0,0,0,0,0,0,0,3,42,61.0,115.2,43.0,21.9,1,0.20630,0.52724,0.73354,0.61440,98,-1136,229432,7668,8804,Fernandes,,3,Midfielder
10,333,122,6,2,False,2022-10-22T16:30:00Z,1.0,1.0,13,90,0,0,0,1,0,0,0,0,0,0,0,7,14.2,39.0,12.0,6.5,1,0.05700,0.07971,0.13671,1.06400,98,15316,240050,23172,7856,Fernandes,,3,Midfielder
11,333,139,19,2,True,2022-10-30T16:15:00Z,1.0,0.0,14,90,0,0,1,0,0,0,0,1,0,0,0,18,14.2,21.3,12.0,4.8,1,0.01840,0.21675,0.23515,1.08010,98,19404,262564,32002,12598,Fernandes,,3,Midfielder
12,333,141,2,0,False,2022-11-06T14:00:00Z,3.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,98,-52814,208825,6628,59442,Fernandes,,3,Midfielder
13,333,153,9,6,False,2022-11-13T16:30:00Z,1.0,2.0,16,90,0,1,0,1,0,0,0,0,0,0,1,24,15.2,52.2,32.0,9.9,1,0.08230,0.48858,0.57088,1.37000,98,6899,219680,14892,7993,Fernandes,,3,Midfielder
14,333,169,16,3,True,2022-12-27T20:00:00Z,3.0,0.0,17,90,0,0,1,0,0,0,0,0,0,0,0,19,16.0,41.0,48.0,10.5,1,0.13380,0.48411,0.61791,0.71730,98,141018,368566,231000,89982,Fernandes,,3,Midfielder
15,333,180,20,6,False,2022-12-31T12:30:00Z,0.0,1.0,18,90,0,1,1,0,0,0,0,0,0,0,0,21,34.4,51.0,32.0,11.7,1,0.30510,0.15767,0.46277,0.53790,98,-11325,359396,15526,26851,Fernandes,,3,Midfielder
16,333,189,3,6,True,2023-01-03T20:00:00Z,3.0,0.0,19,90,0,1,1,0,0,0,0,0,0,0,0,23,32.0,46.0,36.0,11.4,1,0.16240,0.70268,0.86508,0.49370,98,-1085,361176,22661,23746,Fernandes,,3,Midfielder
0,335,9,5,2,True,2022-08-07T13:00:00Z,1.0,2.0,1,90,0,0,0,2,0,0,0,0,0,0,0,-1,1.8,13.0,35.0,5.0,1,0.30800,0.03113,0.33913,1.49630,65,0,964460,0,0,Rashford,,3,Midfielder
1,335,13,4,1,False,2022-08-13T16:30:00Z,4.0,0.0,2,90,0,0,0,4,0,0,0,1,0,0,0,8,19.4,27.6,30.0,7.7,1,0.11480,0.21672,0.33152,1.61100,65,-127126,892599,42301,169427,Rashford,,3,Midfielder
2,335,27,12,10,True,2022-08-22T19:00:00Z,2.0,1.0,3,85,1,0,0,1,0,0,0,0,0,0,3,28,36.0,0.8,76.0,11.3,1,0.83750,0.01039,0.84789,1.34980,63,-457103,442943,15447,472550,Rashford,,3,Midfielder
3,335,39,17,3,False,2022-08-27T11:30:00Z,0.0,1.0,4,90,0,0,1,0,0,0,0,0,0,0,0,4,4.4,3.8,18.0,2.6,1,0.05600,0.00848,0.06448,1.45220,63,95534,580997,172188,76654,Rashford,,3,Midfielder
4,335,46,10,6,False,2022-09-01T19:00:00Z,0.0,1.0,5,86,0,1,1,0,0,0,0,0,0,0,0,16,19.0,30.7,26.0,7.6,1,0.18990,0.42889,0.61879,0.49660,63,8964,603348,94697,85733,Rashford,,3,Midfielder
5,335,56,1,18,True,2022-09-04T15:30:00Z,3.0,1.0,6,79,2,1,0,1,0,0,0,0,0,0,3,57,85.0,21.6,26.0,13.3,1,0.51570,0.06012,0.57582,1.12660,64,164424,791377,237780,73356,Rashford,,3,Midfielder
6,335,88,13,1,False,2022-10-02T13:00:00Z,6.0,3.0,9,58,0,0,0,4,0,0,0,0,0,0,0,4,0.4,0.8,2.0,0.3,1,0.00000,0.00647,0.00647,2.53920,66,-198805,1458264,124030,322835,Rashford,,3,Midfielder
7,335,96,8,2,False,2022-10-09T18:00:00Z,1.0,2.0,10,90,0,0,0,1,0,0,0,0,0,0,0,14,10.8,21.6,3.0,3.5,1,0.07390,0.14649,0.22039,0.64720,65,122787,1606429,285526,162739,Rashford,,3,Midfielder
8,335,107,15,1,True,2022-10-16T13:00:00Z,0.0,0.0,11,18,0,0,0,0,0,0,0,0,0,0,0,3,0.2,11.9,8.0,2.0,0,0.30880,0.11934,0.42814,0.05270,65,94753,1710049,187323,92570,Rashford,,3,Midfielder
9,335,119,18,3,True,2022-10-19T19:15:00Z,2.0,0.0,12,90,0,0,1,0,0,0,0,0,0,0,0,-2,12.8,7.4,71.0,9.1,1,0.50300,0.02792,0.53092,0.61440,66,2371,1673277,94654,92283,Rashford,,3,Midfielder
10,335,122,6,3,False,2022-10-22T16:30:00Z,1.0,1.0,13,80,0,0,1,0,0,0,0,0,0,0,0,4,8.4,2.5,46.0,5.7,1,0.29960,0.01594,0.31554,0.27560,66,-30071,1689611,106147,136218,Rashford,,3,Midfielder
11,335,139,19,8,True,2022-10-30T16:15:00Z,1.0,0.0,14,90,1,0,1,0,0,0,0,0,0,0,0,23,34.6,15.9,82.0,13.3,1,0.55980,0.05582,0.61562,1.08010,66,50019,1747704,176437,126418,Rashford,,3,Midfielder
12,335,141,2,2,False,2022-11-06T14:00:00Z,3.0,1.0,15,90,0,0,0,3,0,0,0,0,0,0,0,5,1.6,8.3,10.0,2.0,1,0.00000,0.09744,0.09744,0.66110,67,377689,2147671,426976,49287,Rashford,,3,Midfielder
13,335,153,9,2,False,2022-11-13T16:30:00Z,1.0,2.0,16,90,0,0,0,1,0,0,0,0,0,0,0,1,13.0,3.1,58.0,7.4,1,0.44000,0.05866,0.49866,1.37000,67,-39167,2101895,117753,156920,Rashford,,3,Midfielder
14,335,169,16,14,True,2022-12-27T20:00:00Z,3.0,0.0,17,85,1,1,1,0,0,0,0,0,0,0,3,35,56.0,14.1,56.0,12.6,1,0.41490,0.08118,0.49608,0.59900,67,955239,3082819,1325841,370602,Rashford,,3,Midfielder
15,335,180,20,5,False,2022-12-31T12:30:00Z,0.0,1.0,18,45,1,0,0,0,0,0,0,1,0,0,0,17,41.6,6.6,56.0,10.4,0,0.27690,0.37826,0.65516,0.35100,68,504030,3599459,522300,18270,Rashford,,3,Midfielder
16,335,189,3,8,True,2023-01-03T20:00:00Z,3.0,0.0,19,90,1,0,1,0,0,0,0,0,0,0,0,23,37.8,15.7,66.0,12.0,1,0.54770,0.07691,0.62461,0.49370,69,352256,3963664,379591,27335,Rashford,,3,Midfielder
